0	0.8459597464806954	0	0	0.29581048439289404	0	0	0.774995950139976	0	0	0.2813760123554134	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.8459597464806954	0	0	0.29581048439289404	0	0	0.774995950139976	0	0	0.2813760123554134	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9178222445046204	0	0	0.42117721175315176	0	0	0.875841328830594	0	0	0.5708258718710634	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9504597919514599	0	0	0.4828639905902857	0	0	0.9223950014103937	0	0	0.7099254535823635	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9736155957337821	0	0	0.5547257829911272	0	0	0.9588217821517004	0	0	0.8346637983315348	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9974228994148397	0	0	0.702439402934135	0	0	0.9949710993378691	0	0	0.9804711402170311	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9974228994148397	0	0	0.702439402934135	0	0	0.9949710993378691	0	0	0.9804711402170311	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9316998340951427	0	0	0.06349257623073078	0	0	0.8074192226122189	0	0	0.5012518527778422	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9316998340951427	0	0	0.06349257623073078	0	0	0.8074192226122189	0	0	0.5012518527778422	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9667896258775437	0	0	0.24907668989822374	0	0	0.898387360680526	0	0	0.6031296502820047	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9817991352456883	0	0	0.3950814448404203	0	0	0.9361467000305425	0	0	0.6723698118376338	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9927981534495254	0	0	0.5537027044009364	0	0	0.9680647069580202	0	0	0.7405175498911103	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9997169665537944	0	0	0.669172868260322	0	0	0.9951180357706251	0	0	0.9258782523634187	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9997169665537944	0	0	0.669172868260322	0	0	0.9951180357706251	0	0	0.9258782523634187	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.818666187687248	0	0	0.05111414666836768	0	0	0.822581144768217	0	0	0.3206641857791277	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.818666187687248	0	0	0.05111414666836768	0	0	0.822581144768217	0	0	0.3206641857791277	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9302528466829936	0	0	0.25669026606418777	0	0	0.907366692142146	0	0	0.45991157690274015	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9601952861501347	0	0	0.44148084628098316	0	0	0.9422590816010474	0	0	0.543167687703016	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9817013494718567	0	0	0.617872054371866	0	0	0.9707594716316182	0	0	0.6309323704139793	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
0	0.9979967409638313	0	0	0.8348460001262168	0	0	0.9962251656175694	0	0	0.7726852148530688	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
